dateTime,usUnits,interval,barometer,pressure,altimeter,inTemp,outTemp,inHumidity,outHumidity,windSpeed,windDir,windGust,windGustDir,rainRate,rain,dewpoint,windchill,heatindex,ET,radiation,UV,extraTemp1,extraTemp2,extraTemp3,soilTemp1,soilTemp2,soilTemp3,soilTemp4,leafTemp1,leafTemp2,extraHumid1,extraHumid2,soilMoist1,soilMoist2,soilMoist3,soilMoist4,leafWet1,leafWet2,rxCheckPercent,txBatteryStatus,consBatteryVoltage,hail,hailRate,heatingTemp,heatingVoltage,supplyVoltage,referenceVoltage,windBatteryStatus,rainBatteryStatus,outTempBatteryStatus,inTempBatteryStatus,appTemp,windrun
2025-01-15 09:10:00,1,5,29.487,29.1518833875278,29.4920163556822,23.77777777777778,22.61111111111111,64.0,78.0,1.0,180.0,3.0,225.0,0.0,0.0,18.573415273702885,22.61111111111111,22.61111111111111,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,0.0,8.0,0.0,8.0,0.0,8.0,99.0833333333333,0.0,4.36,,,,,,,,,,,25.34156762804622,0.416666666666667
2025-01-15 09:15:00,1,5,29.496,29.1607140879758,29.5009325831558,23.77777777777778,22.61111111111111,64.0,76.0,1.0,225.0,5.0,225.0,0.0,0.0,18.158513207232055,22.61111111111111,22.61111111111111,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,0.0,8.0,0.0,8.0,0.0,8.0,99.0833333333333,0.0,4.36,,,,,,,,,,,25.16096804499089,0.5
2025-01-15 09:20:00,1,5,29.496,29.1606975659028,29.5009159010679,23.77777777777778,22.722222222222225,64.0,75.0,0.0,,3.0,225.0,0.0,0.0,18.05463087587072,22.722222222222225,22.722222222222225,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,0.0,8.0,0.0,8.0,0.0,8.0,99.9375,0.0,4.36,,,,,,,,,,,25.540427841007112,0.5
2025-01-15 09:25:00,1,5,29.503,29.1676180821586,29.5079034403984,23.77777777777778,22.944444444444443,64.0,74.0,1.0,247.5,6.0,225.0,0.0,0.0,18.054893158307998,22.944444444444443,22.944444444444443,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,0.0,8.0,0.0,8.0,0.0,8.0,99.9375,0.0,4.36,,,,,,,,,,,25.449835073068837,0.583333333333333
2025-01-15 09:30:00,1,5,29.509,29.1735240668913,29.513866620377,23.833333333333336,23.000000000000004,64.0,73.0,1.0,247.5,6.0,225.0,0.0,0.0,17.891683455093386,23.000000000000004,23.000000000000004,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,0.0,8.0,0.0,8.0,0.0,8.0,99.9375,0.0,4.36,,,,,,,,,,,25.435864131775272,0.666666666666667
2025-01-15 09:35:00,1,5,29.49,29.1546469605699,29.4948066949907,23.77777777777778,22.83333333333333,64.0,71.0,2.0,157.5,6.0,180.0,0.0,0.0,17.290721785828,22.83333333333333,22.83333333333333,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,0.0,8.0,0.0,8.0,0.0,8.0,99.9375,0.0,4.36,,,,,,,,,,,24.705584573033278,0.833333333333333
2025-01-15 09:40:00,1,5,29.527,29.1912520034142,29.5317662260258,23.833333333333336,22.77777777777778,64.0,72.0,2.0,247.5,6.0,270.0,0.0,0.0,17.45913250030239,22.77777777777778,22.77777777777778,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,0.0,8.0,0.0,8.0,0.0,8.0,99.9375,0.0,4.36,,,,,,,,,,,24.71944378726594,1.0
2025-01-15 09:45:00,1,5,29.534,29.1981142636327,29.5386949318464,23.833333333333336,22.61111111111111,64.0,71.0,2.0,247.5,8.0,247.5,0.0,0.0,17.077850280415003,22.61111111111111,22.61111111111111,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,0.0,8.0,0.0,40.0,0.0,8.0,94.8125,0.0,4.36,,,,,,,,,,,24.396541865130388,1.16666666666667
2025-01-15 09:50:00,1,5,29.516,29.1796656673262,29.5200676954814,23.833333333333336,22.16666666666667,64.0,72.0,2.0,225.0,8.0,247.5,0.0,0.00787401575,16.872694825592887,22.16666666666667,22.16666666666667,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,0.0,8.0,2.0,8.0,0.0,8.0,99.9375,0.0,4.36,,,,,,,,,,,23.869387108470004,1.33333333333333
2025-01-15 09:55:00,1,5,29.447,29.1109355991129,29.4506719153746,23.833333333333336,21.166666666666664,64.0,80.0,3.0,157.5,6.0,157.5,0.3622047245,0.02362204725,17.57458231074228,21.166666666666664,21.166666666666664,0.0,,,,,,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,-67.77777777777777,,,0.0,8.0,128.0,8.0,0.0,8.0,99.9375,0.0,4.36,,,,,,,,,,,22.843365370602996,1.58333333333333
